"","shock","country","club","clubsize","welfare","importer","cgroup","clubindex","rawshock"
"395",1,2,3,5,1.01406157138324,"China","2.3","5:3",0.25
"396",1,1,27,4,0.990818296507695,"Brazil","1.27","4:27",0.25
"397",1,1,3,5,1.00321461222434,"Brazil","1.3","5:3",0.25
"398",1,5,27,4,1.00576274513859,"Japan","5.27","4:27",0.25
"399",1,4,27,4,1.00365602968081,"India","4.27","4:27",0.25
"400",1,5,4,3,0.984214827900646,"Japan","5.4","3:4",0.25
"401",1,3,4,3,0.983578394654745,"EU","3.4","3:4",0.25
"402",1,7,27,4,0.980721256749462,"US","7.27","4:27",0.25
"403",1,5,3,2,0.999693887583645,"Japan","5.3","2:3",0.25
"404",1,4,14,2,0.983963585634785,"India","4.14","2:14",0.25
"405",1,3,30,4,0.976976780669951,"EU","3.30","4:30",0.25
"406",1,2,5,4,1.00923984130248,"China","2.5","4:5",0.25
"407",1,4,29,3,0.982990978277103,"India","4.29","3:29",0.25
"408",1,6,17,5,0.960300466999614,"ROW","6.17","5:17",0.25
"409",1,1,8,4,1.00770244382994,"Brazil","1.8","4:8",0.25
"410",1,6,30,4,1.01136160026356,"ROW","6.30","4:30",0.25
"411",1,4,8,4,0.98610798164478,"India","4.8","4:8",0.25
"412",1,5,7,3,1.01111270722334,"Japan","5.7","3:7",0.25
"413",1,1,20,5,0.986482292453794,"Brazil","1.20","5:20",0.25
"414",1,6,8,4,1.01675170620788,"ROW","6.8","4:8",0.25
"415",1,7,8,4,0.980753952163924,"US","7.8","4:8",0.25
"416",1,2,32,3,0.986928741614659,"China","2.32","3:32",0.25
"417",1,2,10,3,0.996031523903635,"China","2.10","3:10",0.25
"418",1,6,21,3,1.01862362676886,"ROW","6.21","3:21",0.25
"419",1,2,33,4,0.980210208125315,"China","2.33","4:33",0.25
"420",1,2,20,2,0.992855850134545,"China","2.20","2:20",0.25
"421",1,7,10,3,0.99758790379946,"US","7.10","3:10",0.25
"422",1,6,20,2,0.985638881977701,"ROW","6.20","2:20",0.25
"423",1,7,18,2,1.01637656029519,"US","7.18","2:18",0.25
"424",1,1,24,3,0.994535185690093,"Brazil","1.24","3:24",0.25
"425",1,4,2,6,1.00362244615797,"India","4.2","6:2",0.25
"426",1,2,24,3,1.0112180027147,"China","2.24","3:24",0.25
"427",1,5,5,1,1.01143368004768,"Japan","5.5","1:5",0.25
"428",1,5,9,2,1.00979326573295,"Japan","5.9","2:9",0.25
"429",1,4,1,5,1.0042558090436,"India","4.1","5:1",0.25
"430",1,1,12,2,0.995272198283402,"Brazil","1.12","2:12",0.25
"431",1,2,1,5,1.01083476150849,"China","2.1","5:1",0.25
"432",1,5,25,4,1.00813843714121,"Japan","5.25","4:25",0.25
"433",1,3,12,2,1.01294676887603,"EU","3.12","2:12",0.25
"434",1,2,12,2,0.995922645069157,"China","2.12","2:12",0.25
"435",1,3,5,6,0.975523441537706,"EU","3.5","6:5",0.25
"436",1,3,1,2,0.996125202660513,"EU","3.1","2:1",0.25
"437",1,2,15,5,0.981518630222815,"China","2.15","5:15",0.25
"438",1,7,1,2,0.996066082190658,"US","7.1","2:1",0.25
"439",1,4,12,2,1.00661165348804,"India","4.12","2:12",0.25
"440",1,5,15,5,1.00638424499743,"Japan","5.15","5:15",0.25
"441",1,5,12,2,0.997130662411112,"Japan","5.12","2:12",0.25
"442",1,3,27,3,1.00913277543844,"EU","3.27","3:27",0.25
"443",1,3,28,4,0.991265685284574,"EU","3.28","4:28",0.25
"444",1,5,17,4,1.00879048294786,"Japan","5.17","4:17",0.25
"445",1,5,5,3,0.989442698950784,"Japan","5.5","3:5",0.25
"446",1,1,6,4,1.00792132568195,"Brazil","1.6","4:6",0.25
"447",1,7,15,2,1.01562407625711,"US","7.15","2:15",0.25
"448",1,7,17,4,0.984939624056451,"US","7.17","4:17",0.25
"449",1,4,6,4,1.00424791207455,"India","4.6","4:6",0.25
"450",1,1,31,4,0.986763332702049,"Brazil","1.31","4:31",0.25
"451",1,2,6,4,1.00251942348415,"China","2.6","4:6",0.25
"452",1,1,7,2,0.993645923719622,"Brazil","1.7","2:7",0.25
"453",1,5,15,2,0.992822484258483,"Japan","5.15","2:15",0.25
"454",1,6,18,5,1.00282476963626,"ROW","6.18","5:18",0.25
"455",1,3,9,4,0.991275941579068,"EU","3.9","4:9",0.25
"456",1,7,31,4,0.978623098043451,"US","7.31","4:31",0.25
"457",1,4,9,4,0.994887693455956,"India","4.9","4:9",0.25
"458",1,7,7,2,0.991881264929137,"US","7.7","2:7",0.25
"459",1,5,3,1,0.99731117771916,"Japan","5.3","1:3",0.25
"460",1,2,22,3,1.01281321415095,"China","2.22","3:22",0.25
"461",1,5,34,4,1.00402371787414,"Japan","5.34","4:34",0.25
"462",1,5,10,5,1.00320606497662,"Japan","5.10","5:10",0.25
"463",1,6,22,3,0.980865661323697,"ROW","6.22","3:22",0.25
"464",1,1,12,4,1.00579801639362,"Brazil","1.12","4:12",0.25
"465",1,7,21,2,1.01116120598575,"US","7.21","2:21",0.25
"466",1,2,12,4,0.985186835678415,"China","2.12","4:12",0.25
"467",1,3,6,1,0.988445704611825,"EU","3.6","1:6",0.25
"468",1,2,23,4,1.01414527237183,"China","2.23","4:23",0.25
"469",1,4,3,6,1.00062402266971,"India","4.3","6:3",0.25
"470",1,1,14,3,1.0058695038402,"Brazil","1.14","3:14",0.25
"471",1,3,3,6,1.00137319910921,"EU","3.3","6:3",0.25
"472",1,5,3,6,0.972485120272101,"Japan","5.3","6:3",0.25
"473",1,6,3,6,1.00214518609257,"ROW","6.3","6:3",0.25
"474",1,5,13,5,0.980658111678218,"Japan","5.13","5:13",0.25
"475",1,4,14,3,0.997165116434899,"India","4.14","3:14",0.25
"476",1,5,15,4,1.01014041201122,"Japan","5.15","4:15",0.25
"477",1,6,3,3,0.987485483956933,"ROW","6.3","3:3",0.25
"478",1,2,26,4,1.00235150141398,"China","2.26","4:26",0.25
"479",1,1,28,3,0.99201164494699,"Brazil","1.28","3:28",0.25
"480",1,6,26,4,1.00345336540672,"ROW","6.26","4:26",0.25
"481",1,6,4,4,0.965277410943105,"ROW","6.4","4:4",0.25
"482",1,2,16,5,1.00030451155498,"China","2.16","5:16",0.25
"483",1,2,17,3,1.01079673373077,"China","2.17","3:17",0.25
"484",1,4,13,2,0.995214089572255,"India","4.13","2:13",0.25
"485",1,2,30,4,1.00121580907156,"China","2.30","4:30",0.25
"486",1,1,16,2,0.999378704322061,"Brazil","1.16","2:16",0.25
"487",1,2,16,2,0.996249887667216,"China","2.16","2:16",0.25
"488",1,3,16,2,0.998420710372721,"EU","3.16","2:16",0.25
"489",1,2,18,4,0.992295471582014,"China","2.18","4:18",0.25
"490",1,5,6,3,0.996968582262556,"Japan","5.6","3:6",0.25
"491",1,2,19,5,1.00015828590222,"China","2.19","5:19",0.25
"492",1,1,9,3,1.00445796337894,"Brazil","1.9","3:9",0.25
"493",1,5,19,5,1.00032128142993,"Japan","5.19","5:19",0.25
"494",1,4,19,5,0.976037911238069,"India","4.19","5:19",0.25
"495",1,1,19,2,0.993010700049819,"Brazil","1.19","2:19",0.25
"496",1,1,21,4,0.992878034373231,"Brazil","1.21","4:21",0.25
"497",1,5,16,2,1.01138552772704,"Japan","5.16","2:16",0.25
"498",1,1,4,1,0.999871073814043,"Brazil","1.4","1:4",0.25
"499",1,6,19,2,1.01747149423492,"ROW","6.19","2:19",0.25
"500",1,5,19,2,1.00903406236565,"Japan","5.19","2:19",0.25
"501",1,5,30,4,1.00334908124138,"Japan","5.30","4:30",0.25
"502",1,7,21,4,0.989478914411513,"US","7.21","4:21",0.25
"503",1,2,11,5,0.980868946979506,"China","2.11","5:11",0.25
"504",1,7,10,4,1.0065886622723,"US","7.10","4:10",0.25
"505",1,5,8,2,0.993794172233346,"Japan","5.8","2:8",0.25
"506",1,5,35,4,1.00652357913885,"Japan","5.35","4:35",0.25
"507",1,1,11,2,0.995170945139803,"Brazil","1.11","2:11",0.25
"508",1,5,12,3,0.995510079609022,"Japan","5.12","3:12",0.25
"509",1,5,24,4,1.0032640879943,"Japan","5.24","4:24",0.25
"510",1,1,7,1,0.997033386813379,"Brazil","1.7","1:7",0.25
"511",1,7,35,4,1.00936057194437,"US","7.35","4:35",0.25
"512",1,1,2,4,1.00617005722503,"Brazil","1.2","4:2",0.25
"513",1,7,11,2,1.01253819456462,"US","7.11","2:11",0.25
"514",1,5,7,1,0.995849868821576,"Japan","5.7","1:7",0.25
"515",1,2,26,3,0.992290410990824,"China","2.26","3:26",0.25
"516",1,7,2,4,0.989482026233192,"US","7.2","4:2",0.25
"517",1,5,11,2,0.989618752080412,"Japan","5.11","2:11",0.25
"518",1,6,26,3,0.980689080095422,"ROW","6.26","3:26",0.25
"519",1,1,16,4,1.00232315244811,"Brazil","1.16","4:16",0.25
"520",1,7,14,5,1.0055433447815,"US","7.14","5:14",0.25
"521",1,4,16,4,0.980197289652212,"India","4.16","4:16",0.25
"522",1,2,14,2,0.98586958750609,"China","2.14","2:14",0.25
"523",1,7,3,5,1.01101994047373,"US","7.3","5:3",0.25
"524",1,4,7,6,0.999970303775958,"India","4.7","6:7",0.25
"525",1,1,18,3,0.985757168591651,"Brazil","1.18","3:18",0.25
"526",1,2,7,6,1.00013420180091,"China","2.7","6:7",0.25
"527",1,5,14,2,0.987461983061165,"Japan","5.14","2:14",0.25
"528",1,4,30,4,0.982661702926607,"India","4.30","4:30",0.25
"529",1,2,18,3,1.00224688664394,"China","2.18","3:18",0.25
"530",1,4,18,3,0.980986661199143,"India","4.18","3:18",0.25
"531",1,5,18,3,0.979530501098067,"Japan","5.18","3:18",0.25
"532",1,3,8,4,0.981691526241494,"EU","3.8","4:8",0.25
"533",1,7,30,4,1.00494721701264,"US","7.30","4:30",0.25
"534",1,6,19,4,1.01216883751172,"ROW","6.19","4:19",0.25
"535",1,1,21,3,0.99167936473678,"Brazil","1.21","3:21",0.25
"536",1,4,32,3,1.00633280030182,"India","4.32","3:32",0.25
"537",1,2,21,3,1.00258734920134,"China","2.21","3:21",0.25
"538",1,6,2,1,0.992658502156345,"ROW","6.2","1:2",0.25
"539",1,1,20,2,0.996455178329533,"Brazil","1.20","2:20",0.25
"540",1,5,9,5,0.977828306839599,"Japan","5.9","5:9",0.25
"541",1,5,11,4,1.0110472349041,"Japan","5.11","4:11",0.25
"542",1,4,33,4,1.00389244066,"India","4.33","4:33",0.25
"543",1,4,11,4,1.0067431354755,"India","4.11","4:11",0.25
"544",1,5,20,2,1.010804509948,"Japan","5.20","2:20",0.25
"545",1,1,2,6,1.00304544918924,"Brazil","1.2","6:2",0.25
"546",1,4,20,2,0.99731162502408,"India","4.20","2:20",0.25
"547",1,1,13,3,1.00888243425755,"Brazil","1.13","3:13",0.25
"548",1,2,2,6,1.01234282380587,"China","2.2","6:2",0.25
"549",1,2,13,3,0.987029556674121,"China","2.13","3:13",0.25
"550",1,2,35,3,0.982216650402727,"China","2.35","3:35",0.25
"551",1,1,25,4,0.989472527764165,"Brazil","1.25","4:25",0.25
"552",1,7,2,6,1.01008671393134,"US","7.2","6:2",0.25
"553",1,7,12,5,1.01462055187482,"US","7.12","5:12",0.25
"554",1,4,25,4,0.9902092319651,"India","4.25","4:25",0.25
"555",1,3,14,4,1.00826664097342,"EU","3.14","4:14",0.25
"556",1,3,15,5,0.980279865977729,"EU","3.15","5:15",0.25
"557",1,2,14,4,0.98126826109634,"China","2.14","4:14",0.25
"558",1,4,15,5,1.00493958064733,"India","4.15","5:15",0.25
"559",1,7,14,4,0.978664084597919,"US","7.14","4:14",0.25
"560",1,1,16,3,0.993481932169663,"Brazil","1.16","3:16",0.25
"561",1,4,4,5,0.979702574192421,"India","4.4","5:4",0.25
"562",1,1,28,4,0.994386580341899,"Brazil","1.28","4:28",0.25
"563",1,5,16,3,0.990718803525256,"Japan","5.16","3:16",0.25
"564",1,5,28,4,1.00902412195048,"Japan","5.28","4:28",0.25
"565",1,7,16,3,0.991424724197157,"US","7.16","3:16",0.25
"566",1,7,4,5,0.973456422581884,"US","7.4","5:4",0.25
"567",1,3,5,3,0.992603915179082,"EU","3.5","3:5",0.25
"568",1,7,28,4,1.01155387255888,"US","7.28","4:28",0.25
"569",1,5,4,2,1.01138303878288,"Japan","5.4","2:4",0.25
"570",1,6,15,2,0.974511861522571,"ROW","6.15","2:15",0.25
"571",1,7,6,4,0.982806439968669,"US","7.6","4:6",0.25
"572",1,6,8,3,1.00892399154919,"ROW","6.8","3:8",0.25
"573",1,1,20,4,1.00519684340333,"Brazil","1.20","4:20",0.25
"574",1,3,10,5,0.976263421862357,"EU","3.10","5:10",0.25
"575",1,1,3,1,0.995431707403828,"Brazil","1.3","1:3",0.25
"576",1,2,7,2,1.01228547032029,"China","2.7","2:7",0.25
"577",1,5,20,4,1.00651145397279,"Japan","5.20","4:20",0.25
"578",1,3,20,4,0.980988468949719,"EU","3.20","4:20",0.25
"579",1,7,20,4,1.00960800732188,"US","7.20","4:20",0.25
"580",1,2,21,5,0.975741938090422,"China","2.21","5:21",0.25
"581",1,1,11,3,1.00901344782569,"Brazil","1.11","3:11",0.25
"582",1,4,3,1,0.9958052855516,"India","4.3","1:3",0.25
"583",1,5,22,3,0.989436554380086,"Japan","5.22","3:22",0.25
"584",1,3,22,3,0.992593260366855,"EU","3.22","3:22",0.25
"585",1,4,22,3,1.00304075846912,"India","4.22","3:22",0.25
"586",1,4,11,3,1.00683417575265,"India","4.11","3:11",0.25
"587",1,3,12,4,1.00887358214948,"EU","3.12","4:12",0.25
"588",1,2,10,2,1.0025094965171,"China","2.10","2:10",0.25
"589",1,4,21,2,0.986623610024407,"India","4.21","2:21",0.25
"590",1,3,1,4,1.0096961166224,"EU","3.1","4:1",0.25
"591",1,6,10,2,1.01912248856032,"ROW","6.10","2:10",0.25
"592",1,5,1,4,0.990550543685321,"Japan","5.1","4:1",0.25
"593",1,1,13,5,1.00205795230033,"Brazil","1.13","5:13",0.25
"594",1,1,3,3,1.00779808336311,"Brazil","1.3","3:3",0.25
"595",1,4,2,5,1.00269192553013,"India","4.2","5:2",0.25
"596",1,2,3,3,1.00907308104148,"China","2.3","3:3",0.25
"597",1,6,25,3,1.013346641594,"ROW","6.25","3:25",0.25
"598",1,7,14,3,1.01595848596009,"US","7.14","3:14",0.25
"599",1,7,3,3,0.99421852052489,"US","7.3","3:3",0.25
"600",1,2,15,4,0.98835886536763,"China","2.15","4:15",0.25
"601",1,4,6,6,1.00340082691603,"India","4.6","6:6",0.25
"602",1,1,16,5,0.984603033519751,"Brazil","1.16","5:16",0.25
"603",1,4,16,5,1.0020634904007,"India","4.16","5:16",0.25
"604",1,6,15,4,0.969102152315875,"ROW","6.15","4:15",0.25
"605",1,1,6,3,1.00691623083296,"Brazil","1.6","3:6",0.25
"606",1,6,16,5,1.00728462233151,"ROW","6.16","5:16",0.25
"607",1,3,28,3,1.01135006451421,"EU","3.28","3:28",0.25
"608",1,5,29,4,0.978092748253372,"Japan","5.29","4:29",0.25
"609",1,3,8,5,0.990688795454564,"EU","3.8","5:8",0.25
"610",1,4,7,4,1.00319873775515,"India","4.7","4:7",0.25
"611",1,2,5,2,0.99117024060868,"China","2.5","2:5",0.25
"612",1,7,29,4,1.00636346777916,"US","7.29","4:29",0.25
"613",1,1,8,5,1.0047503650267,"Brazil","1.8","5:8",0.25
"614",1,7,31,3,1.00725709887679,"US","7.31","3:31",0.25
"615",1,3,31,3,1.00611239389581,"EU","3.31","3:31",0.25
"616",1,3,32,4,1.01090533071246,"EU","3.32","4:32",0.25
"617",1,5,8,5,1.00895450189264,"Japan","5.8","5:8",0.25
"618",1,4,5,2,0.989731521779276,"India","4.5","2:5",0.25
"619",1,6,19,5,1.00132409646942,"ROW","6.19","5:19",0.25
"620",1,3,19,2,0.986750265622221,"EU","3.19","2:19",0.25
"621",1,4,21,4,1.00410979204775,"India","4.21","4:21",0.25
"622",1,2,10,4,1.00306147247871,"China","2.10","4:10",0.25
"623",1,6,8,2,0.991655670707327,"ROW","6.8","2:8",0.25
"624",1,6,10,4,1.01273898891508,"ROW","6.10","4:10",0.25
"625",1,2,1,6,1.00019306879471,"China","2.1","6:1",0.25
"626",1,3,1,6,1.00392038493629,"EU","3.1","6:1",0.25
"627",1,6,4,1,0.99901360360073,"ROW","6.4","1:4",0.25
"628",1,1,24,4,0.984840748752207,"Brazil","1.24","4:24",0.25
"629",1,7,1,6,0.97285891683253,"US","7.1","6:1",0.25
"630",1,2,35,4,0.981817464547302,"China","2.35","4:35",0.25
"631",1,3,12,3,0.995725678189893,"EU","3.12","3:12",0.25
"632",1,4,13,4,1.00643417615979,"India","4.13","4:13",0.25
"633",1,6,24,4,1.00787036851095,"ROW","6.24","4:24",0.25
"634",1,1,26,3,0.994724985335081,"Brazil","1.26","3:26",0.25
"635",1,2,4,6,1.00002464482152,"China","2.4","6:4",0.25
"636",1,4,14,5,0.979192501192573,"India","4.14","5:14",0.25
"637",1,2,14,5,0.975848246533777,"China","2.14","5:14",0.25
"638",1,4,26,3,1.00658707507806,"India","4.26","3:26",0.25
"639",1,6,4,6,1.00063114511082,"ROW","6.4","6:4",0.25
"640",1,3,3,5,1.0078701786024,"EU","3.3","5:3",0.25
"641",1,2,4,3,1.00244240215797,"China","2.4","3:4",0.25
"642",1,5,16,4,0.980919469565635,"Japan","5.16","4:16",0.25
"643",1,6,3,5,0.964101360279006,"ROW","6.3","5:3",0.25
"644",1,3,4,5,1.0043936230912,"EU","3.4","5:4",0.25
"645",1,5,5,4,1.00970745744273,"Japan","5.5","4:5",0.25
"646",1,1,17,5,0.989294121870222,"Brazil","1.17","5:17",0.25
"647",1,6,14,2,1.00956683689116,"ROW","6.14","2:14",0.25
"648",1,4,17,5,1.00350415634105,"India","4.17","5:17",0.25
"649",1,5,29,3,1.00674762795381,"Japan","5.29","3:29",0.25
"650",1,6,29,3,1.0083378464631,"ROW","6.29","3:29",0.25
"651",1,6,7,6,1.00069122401278,"ROW","6.7","6:7",0.25
"652",1,7,17,5,1.01009824804749,"US","7.17","5:17",0.25
"653",1,4,7,3,0.99506615464015,"India","4.7","3:7",0.25
"654",1,3,9,5,0.977516178568801,"EU","3.9","5:9",0.25
"655",1,3,19,4,0.982088437644791,"EU","3.19","4:19",0.25
"656",1,5,19,4,0.985587113694957,"Japan","5.19","4:19",0.25
"657",1,4,17,2,1.00673870591306,"India","4.17","2:17",0.25
"658",1,1,10,3,1.00836208879992,"Brazil","1.10","3:10",0.25
"659",1,5,32,3,1.00891321770392,"Japan","5.32","3:32",0.25
"660",1,1,33,4,0.983331245738114,"Brazil","1.33","4:33",0.25
"661",1,3,33,4,1.00561339768351,"EU","3.33","4:33",0.25
"662",1,4,20,5,1.00186560832903,"India","4.20","5:20",0.25
"663",1,7,20,5,1.00464503511113,"US","7.20","5:20",0.25
"664",1,3,12,5,1.0107455176621,"EU","3.12","5:12",0.25
"665",1,2,9,2,1.0091085578438,"China","2.9","2:9",0.25
"666",1,7,33,4,1.00691257354591,"US","7.33","4:33",0.25
"667",1,3,34,4,1.00493780401532,"EU","3.34","4:34",0.25
"668",1,4,9,2,0.99749526036715,"India","4.9","2:9",0.25
"669",1,7,9,2,0.994635900122477,"US","7.9","2:9",0.25
"670",1,6,5,1,0.996306544276058,"ROW","6.5","1:5",0.25
"671",1,1,12,5,1.00414441918274,"Brazil","1.12","5:12",0.25
"672",1,5,12,5,1.01007084699558,"Japan","5.12","5:12",0.25
"673",1,3,24,3,0.991851128589981,"EU","3.24","3:24",0.25
"674",1,4,1,3,0.993390332006161,"India","4.1","3:1",0.25
"675",1,6,2,3,0.990718030936631,"ROW","6.2","3:2",0.25
"676",1,1,1,2,1.00782351505439,"Brazil","1.1","2:1",0.25
"677",1,4,14,4,0.982773258375896,"India","4.14","4:14",0.25
"678",1,7,1,5,0.989019347155894,"US","7.1","5:1",0.25
"679",1,7,12,2,0.995480142537235,"US","7.12","2:12",0.25
"680",1,5,1,2,0.993814936938138,"Japan","5.1","2:1",0.25
"681",1,6,12,2,0.984696024035669,"ROW","6.12","2:12",0.25
"682",1,2,4,5,1.00018086873998,"China","2.4","5:4",0.25
"683",1,6,16,3,0.97693864485758,"ROW","6.16","3:16",0.25
"684",1,7,13,2,0.994155386947483,"US","7.13","2:13",0.25
"685",1,6,5,6,1.01020650275742,"ROW","6.5","6:5",0.25
"686",1,1,17,4,1.00863479249117,"Brazil","1.17","4:17",0.25
"687",1,4,17,4,1.00642691275772,"India","4.17","4:17",0.25
"688",1,3,17,4,0.985411111833532,"EU","3.17","4:17",0.25
"689",1,6,4,5,1.00719831527352,"ROW","6.4","5:4",0.25
"690",1,3,6,4,0.982877615396672,"EU","3.6","4:6",0.25
"691",1,6,6,4,1.01802061973997,"ROW","6.6","4:6",0.25
"692",1,3,31,4,1.00805486475219,"EU","3.31","4:31",0.25
"693",1,6,4,2,0.995375084245356,"ROW","6.4","2:4",0.25
"694",1,4,31,4,1.00516098208142,"India","4.31","4:31",0.25
"695",1,7,7,5,0.980207737147041,"US","7.7","5:7",0.25
"696",1,1,9,4,1.0049193432894,"Brazil","1.9","4:9",0.25
"697",1,6,31,4,1.00776496237584,"ROW","6.31","4:31",0.25
"698",1,2,9,4,1.01116598628497,"China","2.9","4:9",0.25
"699",1,4,18,2,1.00534559811675,"India","4.18","2:18",0.25
"700",1,1,21,5,0.982375897251383,"Brazil","1.21","5:21",0.25
"701",1,1,22,3,0.995024355274433,"Brazil","1.22","3:22",0.25
"702",1,4,33,3,1.0053497336902,"India","4.33","3:33",0.25
"703",1,3,21,5,1.00443539240471,"EU","3.21","5:21",0.25
"704",1,2,11,3,0.990802114098791,"China","2.11","3:11",0.25
"705",1,2,33,3,0.992537241865696,"China","2.33","3:33",0.25
"706",1,2,34,4,0.976167754008911,"China","2.34","4:34",0.25
"707",1,1,9,2,0.997826267638686,"Brazil","1.9","2:9",0.25
"708",1,7,11,3,0.987331041443655,"US","7.11","3:11",0.25
"709",1,3,13,5,1.0053241996007,"EU","3.13","5:13",0.25
"710",1,3,21,2,0.983482148600691,"EU","3.21","2:21",0.25
"711",1,1,25,3,0.987654653845943,"Brazil","1.25","3:25",0.25
"712",1,6,23,4,0.965180185869374,"ROW","6.23","4:23",0.25
"713",1,2,25,3,1.00315123188568,"China","2.25","3:25",0.25
"714",1,3,1,5,1.00919950807354,"EU","3.1","5:1",0.25
"715",1,2,1,4,1.01234243018393,"China","2.1","4:1",0.25
"716",1,3,2,4,1.00955045441699,"EU","3.2","4:2",0.25
"717",1,1,13,2,0.994886371986723,"Brazil","1.13","2:13",0.25
"718",1,7,3,6,1.00182804043607,"US","7.3","6:3",0.25
"719",1,5,2,5,0.979010212836742,"Japan","5.2","5:2",0.25
"720",1,3,13,2,1.01295095990945,"EU","3.13","2:13",0.25
"721",1,5,3,3,1.00974416578554,"Japan","5.3","3:3",0.25
"722",1,3,6,6,1.00413713340838,"EU","3.6","6:6",0.25
"723",1,3,16,5,1.00419404985954,"EU","3.16","5:16",0.25
"724",1,1,3,2,1.00832909829472,"Brazil","1.3","2:3",0.25
"725",1,2,32,4,0.988278072990225,"China","2.32","4:32",0.25
"726",1,4,2,2,0.995656630480369,"India","4.2","2:2",0.25
"727",1,5,28,3,0.992633618695466,"Japan","5.28","3:28",0.25
"728",1,4,5,5,0.990038066117366,"India","4.5","5:5",0.25
"729",1,1,18,4,1.00569765026527,"Brazil","1.18","4:18",0.25
"730",1,1,5,5,1.00324317155469,"Brazil","1.5","5:5",0.25
"731",1,5,18,4,1.01068914368383,"Japan","5.18","4:18",0.25
"732",1,7,5,5,1.01031552672731,"US","7.5","5:5",0.25
"733",1,2,1,1,0.999785130754859,"China","2.1","1:1",0.25
"734",1,7,16,2,0.997976465417339,"US","7.16","2:16",0.25
"735",1,2,8,5,1.01128323994083,"China","2.8","5:8",0.25
"736",1,7,5,2,0.987842378024598,"US","7.5","2:5",0.25
"737",1,6,16,2,0.995309376676068,"ROW","6.16","2:16",0.25
"738",1,3,35,4,0.98097874971177,"EU","3.35","4:35",0.25
"739",1,6,5,2,1.01797531169565,"ROW","6.5","2:5",0.25
"740",1,7,19,2,0.985932974931552,"US","7.19","2:19",0.25
"741",1,3,9,3,1.01157796819731,"EU","3.9","3:9",0.25
"742",1,4,2,1,0.998122383462083,"India","4.2","1:2",0.25
"743",1,3,13,3,0.986088240709057,"EU","3.13","3:13",0.25
"744",1,6,32,4,0.969009691271743,"ROW","6.32","4:32",0.25
"745",1,7,8,2,0.996071044996369,"US","7.8","2:8",0.25
"746",1,3,22,4,1.00546355303985,"EU","3.22","4:22",0.25
"747",1,6,21,5,1.00159940874945,"ROW","6.21","5:21",0.25
"748",1,6,33,4,1.00314044767439,"ROW","6.33","4:33",0.25
"749",1,6,12,3,0.987680090876686,"ROW","6.12","3:12",0.25
"750",1,3,23,3,0.98236914639169,"EU","3.23","3:23",0.25
"751",1,5,5,6,1.00307260159424,"Japan","5.5","6:5",0.25
"752",1,6,34,4,1.0022144010743,"ROW","6.34","4:34",0.25
"753",1,3,1,3,1.01004254309974,"EU","3.1","3:1",0.25
"754",1,2,3,6,1.00221094764229,"China","2.3","6:3",0.25
"755",1,6,35,4,1.01137755162852,"ROW","6.35","4:35",0.25
"756",1,2,29,3,0.981561791351957,"China","2.29","3:29",0.25
"757",1,2,13,4,0.991797969823208,"China","2.13","4:13",0.25
"758",1,3,25,4,1.00784098461765,"EU","3.25","4:25",0.25
"759",1,4,7,1,0.997889654937921,"India","4.7","1:7",0.25
"760",1,5,26,3,1.01110986355015,"Japan","5.26","3:26",0.25
"761",1,5,15,3,0.985829253827979,"Japan","5.15","3:15",0.25
"762",1,6,25,4,0.961485457284228,"ROW","6.25","4:25",0.25
"763",1,7,15,3,1.01111720594446,"US","7.15","3:15",0.25
"764",1,4,8,3,0.983745619964277,"India","4.8","3:8",0.25
"765",1,2,20,5,1.00123680684838,"China","2.20","5:20",0.25
"766",1,1,29,3,0.986994847064489,"Brazil","1.29","3:29",0.25
"767",1,6,5,4,0.986470409902048,"ROW","6.5","4:5",0.25
"768",1,4,6,5,0.976888253576978,"India","4.6","5:6",0.25
"769",1,3,18,2,0.996281073001948,"EU","3.18","2:18",0.25
"770",1,4,3,2,1.0054805817773,"India","4.3","2:3",0.25
"771",1,3,18,3,1.00593287950198,"EU","3.18","3:18",0.25
"772",1,5,17,5,1.00805860965913,"Japan","5.17","5:17",0.25
"773",1,2,7,3,0.992370048159582,"China","2.7","3:7",0.25
"774",1,3,29,3,1.00853421530126,"EU","3.29","3:29",0.25
"775",1,3,2,1,0.996659634576865,"EU","3.2","1:2",0.25
"776",1,6,32,3,1.01697540399023,"ROW","6.32","3:32",0.25
"777",1,2,22,4,1.00227233549701,"China","2.22","4:22",0.25
"778",1,5,35,3,1.00665070555499,"Japan","5.35","3:35",0.25
"779",1,1,9,5,1.00410599229033,"Brazil","1.9","5:9",0.25
"780",1,3,20,5,0.976238556750115,"EU","3.20","5:20",0.25
"781",1,7,32,3,0.985420771905896,"US","7.32","3:32",0.25
"782",1,4,24,4,0.979928464308844,"India","4.24","4:24",0.25
"783",1,4,6,1,0.989929237993769,"India","4.6","1:6",0.25
"784",1,6,20,5,1.0108203719129,"ROW","6.20","5:20",0.25
"785",1,1,5,1,0.999509605089907,"Brazil","1.5","1:5",0.25
"786",1,4,21,5,1.00336082005387,"India","4.21","5:21",0.25
"787",1,3,20,2,0.99568206196255,"EU","3.20","2:20",0.25
